CRN,CRASH_YEAR,VEH_TYPE
2011082519,2011,Large truck
2011082519,2011,Unicycle bicycle or tricycle
2011082520,2011,SUV
2011082520,2011,SUV
2011082520,2011,Large truck
2011082521,2011,Small truck
2011082521,2011,Unicycle bicycle or tricycle
2011082522,2011,Automobile
2011082523,2011,Small truck
2011082523,2011,Automobile
2011082524,2011,Automobile
2011082525,2011,SUV
2011082525,2011,Small truck
2011082526,2011,Bus
2011082526,2011,Automobile
2011082527,2011,Automobile
2011082528,2011,Automobile
2011082528,2011,Unicycle bicycle or tricycle
2011082529,2011,Automobile
2011082529,2011,Automobile
2011082531,2011,Automobile
2011082531,2011,SUV
2011082532,2011,Motorcycle
2011082532,2011,Automobile
2011082533,2011,Automobile
2011082533,2011,Unicycle bicycle or tricycle
2011082533,2011,SUV
2011082534,2011,Automobile
2011082534,2011,Automobile
2011082535,2011,Unicycle bicycle or tricycle
2011082535,2011,Automobile
2011082536,2011,Automobile
2011082536,2011,Automobile
2011082537,2011,Automobile
2011082537,2011,Automobile
2011082538,2011,Automobile
2011082538,2011,SUV
2011082539,2011,Van
2011082539,2011,Automobile
2011082540,2011,Automobile
2011082540,2011,Automobile
2011082541,2011,Unicycle bicycle or tricycle
2011082541,2011,SUV
2011082542,2011,Automobile
2011082543,2011,SUV
2011082544,2011,Automobile
2011082544,2011,Unicycle bicycle or tricycle
2011082546,2011,Motorcycle
2011082547,2011,Automobile
2011082547,2011,Automobile
2011082548,2011,Automobile
2011082549,2011,SUV
2011082549,2011,Automobile
2011082550,2011,Automobile
2011082550,2011,Automobile
2011082552,2011,Automobile
2011082552,2011,Automobile
2011082552,2011,Van
2011082553,2011,Automobile
2011082553,2011,Small truck
2011082554,2011,Van
2011082554,2011,Automobile
2011082554,2011,Van
2011082555,2011,Automobile
2011082555,2011,Automobile
2011082556,2011,Automobile
2011082557,2011,Automobile
2011082557,2011,Unicycle bicycle or tricycle
2011082558,2011,Motorcycle
2011082558,2011,Automobile
2011082559,2011,Automobile
2011082559,2011,Automobile
2011082559,2011,Automobile
2011082560,2011,Automobile
2011082560,2011,SUV
2011082560,2011,Automobile
2011082561,2011,Automobile
2011082561,2011,Automobile
2011082562,2011,SUV
2011082562,2011,Automobile
2011082564,2011,SUV
2011082564,2011,Automobile
2011082565,2011,Automobile
2011082565,2011,Van
2011082566,2011,Automobile
2011082566,2011,SUV
2011082566,2011,Van
2011082567,2011,Automobile
2011082567,2011,Van
2011082567,2011,Automobile
2011082568,2011,Automobile
2011082568,2011,SUV
2011082569,2011,SUV
2011082569,2011,Automobile
2011082570,2011,Motorcycle
2011082570,2011,Automobile
2011082571,2011,Automobile
2011082571,2011,Automobile
2011082572,2011,Motorcycle
2011082572,2011,Automobile
2011082573,2011,Automobile
2011082573,2011,Van
2011082573,2011,Automobile
2011082573,2011,Automobile
2011082574,2011,Van
2011082574,2011,Automobile
2011082575,2011,Automobile
2011082576,2011,Unicycle bicycle or tricycle
2011082576,2011,Automobile
2011082577,2011,Automobile
2011082577,2011,Unicycle bicycle or tricycle
2011082579,2011,Automobile
2011082579,2011,Van
2011082580,2011,Automobile
2011082580,2011,Automobile
2011082581,2011,Large truck
2011082581,2011,Automobile
2011082582,2011,Automobile
2011082582,2011,Motorcycle
2011082583,2011,unknown
2011082584,2011,Automobile
2011082585,2011,Automobile
2011082585,2011,Automobile
2011082586,2011,Van
2011082587,2011,Automobile
2011082587,2011,Automobile
2011082588,2011,Automobile
2011082589,2011,Automobile
2011082590,2011,Van
2011082590,2011,Automobile
2011082591,2011,Automobile
2011082591,2011,Automobile
2011082592,2011,Small truck
2011082592,2011,Automobile
2011082593,2011,Automobile
2011082593,2011,Automobile
2011082594,2011,Automobile
2011082594,2011,Automobile
2011082595,2011,SUV
2011082595,2011,Automobile
2011082596,2011,Automobile
2011082597,2011,SUV
2011082597,2011,Unicycle bicycle or tricycle
2011082598,2011,Automobile
2011082598,2011,SUV
2011082599,2011,Automobile
2011082599,2011,SUV
2011082600,2011,SUV
2011082600,2011,Automobile
2011082602,2011,Automobile
2011082602,2011,SUV
2011082603,2011,Van
2011082603,2011,Automobile
2011082603,2011,Automobile
2011082604,2011,Automobile
2011082605,2011,Automobile
2011082605,2011,Automobile
2011082606,2011,Automobile
2011082606,2011,Automobile
2011082608,2011,SUV
2011082608,2011,Automobile
2011082609,2011,SUV
2011082609,2011,SUV
2011082609,2011,SUV
2011082610,2011,Automobile
2011082611,2011,SUV
2011082611,2011,SUV
2011082614,2011,Automobile
2011082614,2011,Automobile
2011082615,2011,SUV
2011082615,2011,Automobile
2011082615,2011,Automobile
2011082616,2011,Automobile
2011082616,2011,SUV
2011082617,2011,Automobile
2011082618,2011,Automobile
2011082619,2011,Automobile
2011082619,2011,SUV
2011082620,2011,Automobile
2011082620,2011,Automobile
2011082621,2011,SUV
2011082621,2011,Automobile
2011082621,2011,SUV
2011082622,2011,SUV
2011082622,2011,Automobile
2011082623,2011,Unicycle bicycle or tricycle
2011082623,2011,Automobile
2011082623,2011,Van
2011082624,2011,SUV
2011082624,2011,SUV
2011082625,2011,Van
2011082625,2011,Automobile
2011082626,2011,Automobile
2011082626,2011,Automobile
2011082627,2011,Automobile
2011082627,2011,Small truck
2011082628,2011,SUV
2011082628,2011,SUV
2011082629,2011,Automobile
2011082629,2011,Automobile
2011082630,2011,Motorcycle
2011082630,2011,Automobile
2011082631,2011,Automobile
2011082633,2011,Small truck
2011082633,2011,Automobile
2011082633,2011,Automobile
2011082634,2011,SUV
2011082634,2011,Automobile
2011082635,2011,SUV
2011082636,2011,Automobile
2011082637,2011,Small truck
2011082637,2011,SUV
2011082637,2011,Automobile
2011082637,2011,SUV
2011082638,2011,Automobile
2011082638,2011,SUV
2011082639,2011,Small truck
2011082640,2011,SUV
2011082640,2011,Automobile
2011082641,2011,Small truck
2011082641,2011,Automobile
2011082642,2011,Automobile
2011082642,2011,SUV
2011082643,2011,Automobile
2011082643,2011,Automobile
2011082644,2011,Automobile
2011082644,2011,Automobile
2011082645,2011,Automobile
2011082646,2011,Automobile
2011082646,2011,Automobile
2011082647,2011,Automobile
2011082648,2011,Automobile
2011082648,2011,Unicycle bicycle or tricycle
2011082649,2011,Automobile
2011082649,2011,Automobile
2011082650,2011,Large truck
2011082650,2011,Unicycle bicycle or tricycle
2011082651,2011,Automobile
2011082651,2011,Automobile
2011082651,2011,Automobile
2011082652,2011,Automobile
2011082652,2011,Automobile
2011082653,2011,Automobile
2011082653,2011,Large truck
2011082654,2011,SUV
2011082654,2011,Unicycle bicycle or tricycle
2011082655,2011,Automobile
2011082655,2011,Unicycle bicycle or tricycle
2011082656,2011,Automobile
2011082656,2011,Automobile
2011082657,2011,Unicycle bicycle or tricycle
2011082657,2011,Automobile
2011082658,2011,Automobile
2011082658,2011,Small truck
2011082658,2011,Automobile
2011082659,2011,Automobile
2011082659,2011,Automobile
2011082660,2011,Automobile
2011082660,2011,Automobile
2011082660,2011,Automobile
2011082661,2011,Automobile
2011082661,2011,Large truck
2011082662,2011,Automobile
2011082662,2011,Automobile
2011082663,2011,SUV
2011082663,2011,SUV
2011082663,2011,Automobile
2011082664,2011,Automobile
2011082664,2011,Automobile
2011082665,2011,Large truck
2011082665,2011,Automobile
2011082666,2011,Small truck
2011082666,2011,Unicycle bicycle or tricycle
2011082667,2011,Automobile
2011082668,2011,Automobile
2011082668,2011,Automobile
2011082670,2011,Automobile
2011082670,2011,Unicycle bicycle or tricycle
2011082671,2011,Van
2011082671,2011,SUV
2011082672,2011,Automobile
2011082672,2011,Automobile
2011082673,2011,Automobile
2011082673,2011,Automobile
2011082674,2011,SUV
2011082674,2011,Bus
2011082675,2011,SUV
2011082676,2011,Automobile
2011082676,2011,Small truck
2011082677,2011,Automobile
2011082677,2011,Small truck
2011082678,2011,Automobile
2011082678,2011,Van
2011082678,2011,Small truck
2011082679,2011,Automobile
2011082679,2011,Automobile
2011082680,2011,Automobile
2011082680,2011,Automobile
2011082681,2011,Automobile
2011082682,2011,SUV
2011082682,2011,SUV
2011082683,2011,Automobile
2011082683,2011,Automobile
2011082684,2011,Automobile
2011082685,2011,Automobile
2011082686,2011,Bus
2011082686,2011,Automobile
2011082687,2011,SUV
2011082687,2011,Automobile
2011082688,2011,Small truck
2011082688,2011,Automobile
2011082690,2011,Automobile
2011082690,2011,Automobile
2011082691,2011,Automobile
2011082691,2011,Automobile
2011082692,2011,Van
2011082692,2011,Automobile
2011082692,2011,Automobile
2011082693,2011,Small truck
2011082693,2011,Automobile
2011082694,2011,SUV
2011082694,2011,Automobile
2011082695,2011,Automobile
2011082696,2011,Automobile
2011082696,2011,Automobile
2011082697,2011,Automobile
2011082697,2011,Automobile
2011082698,2011,SUV
2011082698,2011,Automobile
2011082699,2011,Automobile
2011082700,2011,Automobile
2011082700,2011,Large truck
2011082702,2011,Automobile
2011082702,2011,Automobile
2011082703,2011,Van
2011082703,2011,Small truck
2011082704,2011,Automobile
2011082705,2011,Automobile
2011082705,2011,Automobile
2011082706,2011,Small truck
2011082706,2011,Unicycle bicycle or tricycle
2011082707,2011,Automobile
2011082707,2011,Van
2011082708,2011,Automobile
2011082709,2011,Automobile
2011082709,2011,Unicycle bicycle or tricycle
2011082710,2011,Automobile
2011082710,2011,Automobile
2011082711,2011,Automobile
2011082712,2011,Automobile
2011082713,2011,Small truck
2011082713,2011,SUV
2011082713,2011,Automobile
2011082714,2011,Automobile
2011082714,2011,Automobile
2011082715,2011,Automobile
2011082716,2011,Small truck
2011082717,2011,Automobile
2011082718,2011,Automobile
2011082719,2011,Automobile
2011082720,2011,Automobile
2011082720,2011,Automobile
2011082720,2011,Automobile
2011082721,2011,Automobile
2011082722,2011,Automobile
2011082722,2011,Automobile
2011082723,2011,Small truck
2011082724,2011,Automobile
2011082724,2011,Automobile
2011082725,2011,Automobile
2011082725,2011,Automobile
2011082726,2011,Automobile
2011082726,2011,Automobile
2011082727,2011,Automobile
2011082728,2011,Automobile
2011082729,2011,Automobile
2011082729,2011,SUV
2011082730,2011,Automobile
2011082731,2011,SUV
2011082731,2011,Automobile
2011082732,2011,Automobile
2011082732,2011,Automobile
2011082734,2011,Automobile
2011082735,2011,Motorcycle
2011082736,2011,Automobile
2011082736,2011,Automobile
2011082737,2011,Small truck
2011082737,2011,Automobile
2011082738,2011,Van
2011082738,2011,Automobile
2011082738,2011,Automobile
2011082739,2011,Motorcycle
2011082739,2011,Automobile
2011082740,2011,Automobile
2011082740,2011,Automobile
2011082741,2011,Automobile
2011082741,2011,Automobile
2011082742,2011,Automobile
2011082742,2011,Automobile
2011082915,2011,Automobile
2011082915,2011,Automobile
2011082915,2011,Automobile
2011082915,2011,Van
2011082915,2011,SUV
2011082915,2011,Automobile
2011082917,2011,SUV
2011082918,2011,SUV
2011082920,2011,Automobile
2011082922,2011,SUV
2011082922,2011,Automobile
2011082922,2011,Automobile
2011083134,2011,Automobile
2011083134,2011,SUV
2011083134,2011,Bus
2011083134,2011,Van
2011083135,2011,Automobile
2011083275,2011,Automobile
2011083275,2011,Automobile
2011083276,2011,Automobile
2011083276,2011,Van
2011083277,2011,Automobile
2011083278,2011,Automobile
2011083279,2011,Automobile
2011083279,2011,Automobile
2011083282,2011,SUV
2011083284,2011,Automobile
2011083284,2011,Unicycle bicycle or tricycle
2011083285,2011,Small truck
2011083285,2011,Automobile
2011083288,2011,Van
2011083288,2011,Automobile
2011083288,2011,Automobile
2011083290,2011,Automobile
2011083290,2011,Automobile
2011083292,2011,Automobile
2011083292,2011,Automobile
2011083292,2011,Automobile
2011083293,2011,Automobile
2011083293,2011,Automobile
2011083294,2011,Automobile
2011083294,2011,Automobile
2011083294,2011,Automobile
2011083297,2011,Automobile
2011083298,2011,Automobile
2011083298,2011,SUV
2011083299,2011,Automobile
2011083300,2011,Automobile
2011083300,2011,Unicycle bicycle or tricycle
2011083301,2011,SUV
2011083301,2011,Automobile
2011083301,2011,Automobile
2011083302,2011,Automobile
2011083302,2011,Unicycle bicycle or tricycle
2011083303,2011,Automobile
2011083303,2011,Automobile
2011083304,2011,Automobile
2011083304,2011,Bus
2011083305,2011,SUV
2011083306,2011,Motorcycle
2011083307,2011,Automobile
2011083308,2011,Automobile
2011083308,2011,Van
2011083309,2011,Bus
2011083309,2011,Small truck
2011083310,2011,Van
2011083312,2011,Automobile
2011083312,2011,Unicycle bicycle or tricycle
2011083313,2011,Automobile
2011083314,2011,Automobile
2011083314,2011,Automobile
2011083315,2011,Small truck
2011083315,2011,Automobile
2011083315,2011,Automobile
2011083316,2011,Small truck
2011083316,2011,Automobile
2011083317,2011,Automobile
2011083318,2011,Automobile
2011083318,2011,Van
2011083319,2011,Van
2011083319,2011,Automobile
2011083320,2011,Automobile
2011083320,2011,Automobile
2011083320,2011,Automobile
2011083321,2011,Automobile
2011083321,2011,Automobile
2011083322,2011,SUV
2011083322,2011,Automobile
2011083323,2011,SUV
2011083323,2011,Automobile
2011083323,2011,SUV
2011083324,2011,Small truck
2011083324,2011,Unicycle bicycle or tricycle
2011083325,2011,Van
2011083325,2011,Automobile
2011083326,2011,Bus
2011083326,2011,Small truck
2011083327,2011,Automobile
2011083327,2011,Automobile
2011083328,2011,Automobile
2011083328,2011,Van
2011083328,2011,Van
2011083329,2011,SUV
2011083330,2011,Small truck
2011083330,2011,Automobile
2011083331,2011,Automobile
2011083331,2011,Automobile
2011083331,2011,Automobile
2011083332,2011,Automobile
2011083332,2011,Automobile
2011083333,2011,Automobile
2011083333,2011,Automobile
2011083334,2011,Van
2011083334,2011,Automobile
2011083334,2011,Automobile
2011083335,2011,Automobile
2011083336,2011,Automobile
2011083336,2011,Automobile
2011083337,2011,Automobile
2011083337,2011,Van
2011083338,2011,SUV
2011083338,2011,Automobile
2011083339,2011,Bus
2011083339,2011,Automobile
2011083340,2011,Automobile
2011083340,2011,Automobile
2011083341,2011,Automobile
2011083342,2011,Van
2011083342,2011,SUV
2011083342,2011,SUV
2011083344,2011,Automobile
2011083344,2011,SUV
2011083344,2011,Automobile
2011083344,2011,Van
2011083344,2011,Automobile
2011083344,2011,Automobile
2011083344,2011,SUV
2011083344,2011,Automobile
2011083344,2011,Automobile
2011083345,2011,Automobile
2011083345,2011,Van
2011083345,2011,Small truck
2011083346,2011,Automobile
2011083348,2011,Automobile
2011083348,2011,Automobile
2011083349,2011,SUV
2011083349,2011,Van
2011083349,2011,Small truck
2011083350,2011,Bus
2011083350,2011,Automobile
2011083351,2011,Automobile
2011083351,2011,Small truck
2011083351,2011,Automobile
2011083352,2011,Automobile
2011083352,2011,Automobile
2011083352,2011,Automobile
2011083353,2011,SUV
2011083353,2011,Automobile
2011083354,2011,Automobile
2011083354,2011,Automobile
2011083356,2011,Automobile
2011083357,2011,Automobile
2011083358,2011,SUV
2011083359,2011,Automobile
2011083359,2011,Automobile
2011083359,2011,SUV
2011083359,2011,Automobile
2011083360,2011,Automobile
2011083360,2011,SUV
2011083360,2011,SUV
2011083360,2011,Automobile
2011083361,2011,unknown
2011083362,2011,unknown
2011083363,2011,Automobile
2011083363,2011,Automobile
2011083363,2011,Automobile
2011083364,2011,Small truck
2011083365,2011,Automobile
2011083365,2011,SUV
2011083366,2011,Motorcycle
2011083366,2011,Automobile
2011083367,2011,Automobile
2011083367,2011,SUV
2011083367,2011,Automobile
2011083368,2011,Van
2011083368,2011,Automobile
2011083370,2011,Automobile
2011083370,2011,Unicycle bicycle or tricycle
2011083371,2011,Automobile
2011083371,2011,Automobile
2011083371,2011,Automobile
2011083371,2011,Automobile
2011083372,2011,Automobile
2011083372,2011,Unicycle bicycle or tricycle
2011083373,2011,SUV
2011083373,2011,Automobile
2011083383,2011,Automobile
2011083383,2011,SUV
2011083384,2011,Automobile
2011083384,2011,Automobile
2011083385,2011,Automobile
2011083385,2011,Automobile
2011083386,2011,SUV
2011083387,2011,Automobile
2011083387,2011,Automobile
2011083388,2011,Automobile
2011083388,2011,Automobile
2011083389,2011,Small truck
2011083389,2011,SUV
2011083390,2011,Automobile
2011083390,2011,Automobile
2011083391,2011,Automobile
2011083391,2011,SUV
2011083396,2011,Automobile
2011083396,2011,Automobile
2011083397,2011,Automobile
2011083397,2011,Automobile
2011083398,2011,Motorcycle
2011083398,2011,Automobile
2011083398,2011,Automobile
2011083399,2011,Bus
2011083399,2011,Automobile
2011083402,2011,Automobile
2011083403,2011,Unicycle bicycle or tricycle
2011083403,2011,Automobile
2011083404,2011,Automobile
2011083404,2011,Unicycle bicycle or tricycle
2011083407,2011,Automobile
2011083407,2011,Van
2011083408,2011,Small truck
2011083408,2011,Automobile
2011083409,2011,Automobile
2011083409,2011,Unicycle bicycle or tricycle
2011083410,2011,Unicycle bicycle or tricycle
2011083410,2011,Bus
2011083411,2011,SUV
2011083411,2011,Automobile
2011083412,2011,Automobile
2011083412,2011,Unicycle bicycle or tricycle
2011083413,2011,Unicycle bicycle or tricycle
2011083413,2011,SUV
2011083414,2011,SUV
2011083414,2011,Van
2011083414,2011,Automobile
2011083414,2011,Automobile
2011083415,2011,Automobile
2011083416,2011,Motorcycle
2011083417,2011,Van
2011083417,2011,Automobile
2011083419,2011,Unicycle bicycle or tricycle
2011083419,2011,Automobile
2011083420,2011,SUV
2011083420,2011,SUV
2011083420,2011,Van
2011083422,2011,Automobile
2011083422,2011,Automobile
2011083423,2011,Automobile
2011083423,2011,SUV
2011083424,2011,Automobile
2011083424,2011,Automobile
2011083425,2011,Bus
2011083426,2011,Automobile
2011083426,2011,Automobile
2011083427,2011,SUV
2011083427,2011,SUV
2011083428,2011,Automobile
